"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","06","037",1,106.7697,105.8496,106.8045,106.724,106.4549,107.9853,108.3623,107.5211,105.8229,104.549,103.9212,105.5762,107.149,108.3356,108.2694,109.5543,110.2293,109.904,110.6404,112.1507,113.847,114.7419,114.5485,117.1526,117.9636,120.7266,122.8737,124.9132,123.0814,123.0412,124.1361,124.8818,125.3556,123.7244,121.0235,122.4276,124.3141,126.4261,130.2256,129.9729,127.7774,127.1527,127.4377,131.2817,131.5642,130.7866,131.9815,134.78,136.3196,135.5275,137.96,137.2968,139.8413,141.4028,141.7733,142.9513,144.0181,142.7058,143.2768,145.5283,148.4732,150.0314,151.7289,152.6685,153.0105,154.2639,153.9679,156.0804,156.5797,159.149,161.0178,165.5591,170.141,174.0682,176.8733,180.5964,184.1567,186.6244,187.3885,191.2098,192.3061,193.5677,196.5595,200.7775,205.1794,210.9504,214.7723,220.8756,227.882,230.8027,232.6659,239.6316,241.9191,244.1593,247.0158,256.7313,268.5063,278.0999,285.1351,287.6918,290.163,291.1305,288.2001,287.7385,289.4153,290.4667,298.463,307.3738,315.18,324.8569,332.9804,338.7087,343.5847,350.4289,353.0043,358.0736,357.2378,357.2219,360.5301,365.1254,367.2304,372.6213,372.7977,372.0153,368.8532,366.3125,362.1494,361.539,361.5499,359.5346,362.5289,373.8248,381.664,385.7326,385.7559,392.4469,395.2253,395.2057,387.7793,379.6813,372.0595,361.1307,354.5962,349.5037,352.5966,349.0329,345.9893,335.3395,328.506,323.9431,322.9901,313.2577,298.8663,293.9369,286.76,291.8004,286.9394,287.0991,294.01,301.7324,300.7493,296.2624,298.3106,292.948,293.8017,288.6625,283.7421,282.1064,275.0739,273.4077,271.5467,272.5811,273.5997,270.6519,271.2993,266.7757,263.6556,259.2595,254.8223,256.0209,252.4873,255.0099,258.5956,256.1378,259.3899,252.6252,241.4725,239.8483,234.5157,226.7332,234.1434,245.0875,249.7108,242.8633,246.1593,250.6353,247.4595,247.1653,248.4646,249.4334,249.2582,254.395,252.5985,263.1277,276.8433,291.8156,299.0957,305.2278,305.9013,305.0315,306.3108,305.8958,304.863,297.8873,308.7053,317.4691,324.441,322.331,324.413,324.4545,323.3896,321.4663,324.5074,319.2292,316.4011,315.5303,320.0904,330.1447,335.891,341.6812,338.8123,332.6935,339.8622,341.7416,338.5426,341.7412,341.3927,339.9568,339.4321
139,"Cook","IL","Chicago","17","031",2,89.4506,89.7484,91.481,91.1983,91.592,90.3183,90.6877,89.2853,90.0864,89.8038,89.5021,91.9483,90.1721,94.3415,95.5539,98.0382,97.3244,97.867,95.7827,96.0994,95.2039,94.0667,91.9133,96.5311,96.7178,97.2794,98.4592,99.6352,100.4078,101.3882,100.6094,99.0364,100.6781,103.9905,102.6045,100.119,101.9257,103.3561,105.7018,106.2424,106.1721,106.0817,107.5983,109.6259,110.9325,108.0472,109.6972,108.3667,114.4026,117.0613,116.4598,116.0665,117.0443,117.2502,119.6464,117.6111,119.1535,122.1902,123.9367,124.3709,123.6586,124.5093,127.6305,132.2048,133.3979,137.6184,137.247,133.6694,128.8571,129.7371,134.5083,137.9029,139.7387,142.7458,142.8769,145.2556,146.1537,150.4762,147.9847,145.7229,145.2037,149.1018,156.7997,161.5252,162.4341,161.1686,174.4328,167.5258,161.0686,157.5779,159.2422,159.1875,157.4624,157.816,160.5176,160.3698,163.4149,166.5504,171.8548,171.1338,172.8944,174.06,174.4792,170.4688,167.3509,165.9414,169.2806,174.0824,179.9543,182.6565,185.5079,185.4932,187.2569,187.4945,186.561,184.0036,186.62,184.8072,181.5286,183.7132,187.7341,191.0614,193.6967,193.5555,192.4,191.9206,196.064,189.3735,190.5899,189.2844,189.3931,188.1374,192.7585,196.9454,201.3081,204.2114,205.5112,204.7427,200.3016,196.4021,194.9657,192.1249,193.6767,191.7408,194.1107,195.9747,198.6065,200.7957,207.4038,205.529,202.8285,195.7744,193.5677,183.5993,179.1309,186.4215,193.7323,191.5626,197.885,199.1153,196.9783,183.5774,176.4708,175.6286,171.8041,173.6046,175.5274,170.8949,171.0815,171.8496,176.5149,177.6192,176.5819,172.8063,178.2499,170.5261,166.5325,168.2598,171.6417,169.4764,165.7431,165.0521,172.7125,173.0331,174.5035,180.0804,173.6417,155.8184,148.4138,148.0537,135.1284,139.909,147.5459,150.1575,165.4653,167.44,169.0185,172.3391,154.6047,148.8292,143.0004,145.3269,143.3622,136.9861,150.0604,166.7987,185.2776,194.1687,196.2642,182.9035,183.1047,164.6894,162.9646,163.3957,167.9872,154.3421,167.6432,188.7611,204.1619,200.8206,198.6754,197.6818,187.6587,175.6439,172.1887,169.9049,159.6603,166.2165,189.5041,203.5622,204.7094,201.987,199.583,202.4971,191.8408,181.9086,187.8313,181.5762,173.0449
2402,"Maricopa","AZ","Phoenix","04","013",3,63.0404,61.6296,62.1186,62.2378,62.3762,62.1446,62.3178,62.4324,63.3891,64.4036,65.2419,66.0725,66.2434,66.6266,65.8244,65.2475,65.4218,65.6002,65.8229,66.7619,68.8741,69.3708,69.6087,69.2566,69.9283,70.1676,70.8758,71.2424,71.0508,70.9612,71.4589,72.6806,73.1704,73.4268,73.4098,73.7356,74.113,74.6763,75.7474,74.4182,74.7417,75.4068,76.3457,75.4435,75.5428,76.9003,77.9472,78.4747,78.9032,79.4204,79.1872,79.4386,79.9891,80.0346,80.2408,80.9428,79.8405,81.0356,81.7424,83.3795,83.2902,83.0576,83.0676,83.0679,82.8594,82.8621,82.9305,83.4956,84.0606,85.2831,85.1201,85.254,85.0074,86.307,87.5399,88.582,88.4018,87.8969,88.3477,88.6175,89.3063,89.5122,90.5903,91.9518,93.2836,93.6175,93.5054,94.2925,94.7036,94.3739,93.9945,94.5236,95.7087,97.7084,97.9273,99.0231,100.535,101.3895,103.2883,103.0213,104.1939,106.5411,109.3743,110.9498,111.6895,113.5169,115.8511,119.3187,124.3072,131.02,138.5857,145.55,148.959,152.9463,154.9634,162.8366,166.0803,169.2463,170.0941,171.8766,174.0779,175.583,176.4042,176.5205,175.1878,174.3556,175.6792,174.5111,173.3983,176.7216,179.734,181.4633,181.7487,180.8706,179.1301,177.9973,177.2128,174.2849,170.1287,171.1031,167.4513,164.0796,163.3847,160.9643,156.9882,162.3319,161.9488,159.5032,156.7046,151.2447,147.7281,140.847,136.6325,137.5293,133.806,127.525,121.3038,122.7735,118.9443,112.2902,107.0491,107.2071,104.5479,105.4884,101.7427,99.4735,97.9796,96.7959,96.6494,95.5275,93.0326,89.0266,85.7126,81.9018,78.9389,80.8873,81.5798,79.4498,78.8803,80.7921,83.1461,82.9941,85.6775,79.1399,78.3966,80.7371,81.0262,79.8193,78.5191,81.0247,83.4841,83.7346,87.861,94.3918,95.6486,94.4882,90.9326,89.969,91.5558,92.2181,91.3966,92.5957,94.6751,98.2404,100.6687,102.57,104.8248,106.7179,106.8306,106.4049,105.8332,107.2018,109.8991,108.7703,109.1375,111.29,111.3327,111.435,111.8056,109.5904,109.7781,109.8642,109.4669,110.2573,113.8296,114.3598,116.53,117.6655,119.4666,120.5535,120.5141,119.9942,120.9012,120.7976,121.3439,121.8185,126.3992,125.2014,124.3601
2841,"San Diego","CA","San Diego","06","073",4,103.6197,103.4025,102.2941,102.7189,101.3249,100.5341,102.1316,99.9513,108.3786,107.2411,105.1658,102.5295,102.101,104.1658,104.8301,113.4793,110.1376,108.7488,107.9776,107.2207,107.1296,110.7002,113.6068,113.4537,113.1085,115.1109,117.0965,118.9487,119.2966,118.6508,117.2218,119.072,118.9104,119.8689,121.0916,124.2356,125.3076,127.0049,127.6036,126.999,128.138,129.1186,130.4002,130.7995,129.6365,132.1985,135.6275,138.351,140.2778,142.6719,145.492,145.9029,150.4398,153.7159,154.6414,154.9569,158.4711,162.2862,164.1317,167.9325,170.6197,171.1734,173.4794,176.0545,178.6105,178.9968,179.7419,180.2237,181.5349,183.5335,187.7666,192.6451,197.3733,203.2286,208.6172,214.9139,221.6554,226.4973,228.3614,230.8559,234.8395,236.8608,240.1204,246.8037,250.0083,254.0272,253.9382,255.4189,258.5579,257.9073,261.7908,264.9018,271.3814,276.9535,282.4307,293.7861,306.3324,319.6066,329.3907,341.0111,345.1126,350.316,352.6693,347.1333,340.7479,345.1322,347.1225,346.9254,349.0415,352.5394,355.4798,356.1277,357.6602,355.4167,355.6553,357.7706,354.4659,353.6993,352.6368,354.6247,351.1569,351.0995,348.4871,343.1823,341.2749,337.8407,333.6368,334.0768,334.6764,334.5302,339.0133,338.7439,335.3525,333.3238,333.3624,332.5505,330.2832,324.4628,321.9035,327.0899,319.6016,309.7032,306.6839,298.7287,294.9045,307.2945,300.5148,299.3922,290.6919,284.2774,269.0534,255.1141,245.1993,249.1062,239.8381,239.6015,248.1458,254.2227,252.654,249.0926,252.0375,248.4181,242.7963,239.4428,238.1571,231.6896,230.0426,235.1922,232.0138,235.4974,233.4499,230.4862,226.9121,219.3128,217.2798,216.5233,218.2314,215.1651,212.2997,218.8602,220.5606,219.8433,224.6648,217.3316,214.978,213.3547,212.9954,207.9868,205.1758,205.7481,201.3969,204.3514,209.1427,211.6317,215.2883,221.8662,221.4119,221.5917,224.222,235.5818,237.6009,233.5843,240.7939,248.6308,258.573,269.508,274.7798,278.8674,284.3196,280.9999,276.7985,278.847,276.5324,273.6294,269.3188,278.9501,288.7453,294.3061,299.3606,297.8995,298.3868,301.4044,302.4556,300.4655,297.2929,293.8715,296.1091,303.4272,310.7866,314.383,313.734,315.7116,319.9712,317.5699,314.5507,317.6263,319.5199,322.9699,324.9641
1286,"Orange","CA","Los Angeles-Long Beach-Anaheim, CA","06","059",5,103.5595,103.8935,106.3908,104.7841,104.946,105.0299,104.1682,103.2609,103.8899,101.772,103.528,103.2124,105.1606,106.7995,108.4161,107.395,107.4371,109.1463,110.0186,111.3895,112.5417,112.5824,114.2841,117.6477,120.2837,122.2212,124.3319,127.0098,129.5553,129.9545,130.1873,130.7023,130.7356,130.9148,131.7123,134.4587,136.0664,137.9701,137.8914,138.5433,139.562,140.5908,140.1485,140.4751,140.2351,141.6069,143.9796,145.1132,148.6067,151.3725,155.427,155.4348,156.558,156.775,159.4733,162.4949,165.3329,166.9587,167.3687,169.2115,170.5849,174.2757,177.1015,178.8708,180.5978,182.8117,182.222,183.2516,184.2568,186.5937,189.5229,193.3883,196.3243,200.9151,207.9216,212.3179,216.7596,220.1173,221.1466,221.8472,222.7207,223.2636,227.7014,233.8868,238.354,243.4265,249.065,254.1496,258.2291,261.803,265.4433,269.2249,274.7613,282.2073,291.2684,301.9243,317.3312,334.9328,343.8079,346.5385,342.9796,338.6588,335.3966,334.2611,334.682,335.6596,340.1793,348.2524,356.4639,366.1389,374.5448,381.7644,387.328,391.0349,392.563,395.175,395.8455,395.1923,399.5419,402.7091,405.7373,403.9345,402.6198,398.5302,393.9351,392.5018,390.4253,385.8562,383.2087,382.469,380.6072,381.4568,383.5429,384.928,387.2454,381.8638,374.4593,366.4378,356.5268,354.3878,348.2476,334.0709,327.2568,325.1297,321.1322,317.2029,311.8883,308.0694,296.8584,291.6659,280.4985,272.7924,261.7968,259.8015,253.3055,249.7781,247.1715,254.3107,261.6631,262.7832,261.4194,265.0722,266.4135,268.3603,262.0645,257.5515,253.9395,257.5145,257.9038,261.304,262.4819,261.8447,257.9638,256.8676,254.9757,250.279,249.7771,244.7554,243.625,243.4937,242.3266,241.1365,241.7795,238.1631,235.0308,231.3072,232.3594,227.1014,224.0446,225.2528,222.9524,223.765,224.6556,227.6644,233.8897,235.2994,236.6899,243.688,248.5731,250.0137,252.4076,253.7329,256.626,271.1725,286.7594,304.3672,310.7024,314.0638,316.0336,318.0196,322.0095,324.3911,320.9443,309.3978,325.3527,331.6089,334.561,335.926,335.6098,335.449,333.9145,333.8028,332.6735,340.6694,339.4878,339.7229,339.1096,344.3938,349.2268,351.1149,352.2856,352.5447,352.9838,355.8235,355.957,355.7489,354.4375,353.7015,358.639
581,"Kings","NY","New York","36","047",6,129.7956,,,196.487,191.7136,173.1267,146.3981,159.5643,159.0914,156.3333,145.6811,156.7633,154.6112,164.9574,151.1088,171.0265,192.038,188.4339,173.2687,160.2245,149.8244,142.5909,144.5451,151.4237,152.9028,149.2137,179.9376,192.2963,,217.3129,200.0207,186.3585,169.4052,180.7179,185.1774,172.8611,173.3193,192.0638,191.601,196.7032,198.0102,184.972,173.1083,167.3668,185.338,194.9755,187.313,185.4872,201.5147,200.3026,207.192,215.7224,213.9713,212.0219,238.9757,242.7414,214.022,206.3537,214.2393,219.3991,260.0249,,,,,,,,,,,,,,,,,,,,,,,,,280.597014925373,292.1464,304.9244,298.0327,303.8953,297.5853,290.048,294.3322,311.6428,330.6448,346.3309,350.9872,365.2719,348.4667,357.7807,389.1024,400.7853,398.4402,390.7369,401.6505,424.4931,452.985,470.7894,475.6454,471.85,465.9865,465.1174,464.0061,459.2456,452.2579,410.925,434.3485,403.9001,393.6249,420.8082,459.6064,456.7597,466.4805,463.9285,518.5042,595.6455,609.1474,582.7229,551.2199,555.1681,571.6186,593.2216,576.004,596.6712,601.3951,624.9354,610.0314,611.874,598.4032,588.3532,566.8022,539.4457,542.0941,472.8709,486.1253,522.3466,575.1747,587.129,535.1115,537.0802,558.5933,562.2753,505.0951,466.1806,453.9747,436.5274,511.7565,520.2887,420.3982,432.5946,487.9414,470.0745,495.9947,487.0528,532.0838,518.3843,536.5039,558.0194,560.0973,551.0805,560.7123,559.5327,566.6821,582.7863,548.4217,525.6644,508.0242,542.8885,560.8125,572.9077,581.2684,570.9832,600.116,604.1206,609.5453,604.4259,589.9646,566.8313,561.2177,492.7956,519.5805,538.4065,490.0009,516.9121,583.7303,640.1479,620.2748,590.9552,559.0399,573.905,575.3764,592.7288,585.0164,570.8446,606.1099,603.3677,648.365,675.7583,688.3239,686.9899,701.7425,640.8487,676.2593,689.1222,643.5611,602.1074,645.7946,738.1818,770.6733,728.6841,733.7861,753.3361,781.0611,802.9216,755.891,729.0191,755.4893,803.3641,810.484,828.6933,826.2868,846.5706,881.5135,926.7476,875.78,817.6127,792.3079,874.8565,847.6617
2964,"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,68.5212,68.052,68.4619,69.0114,68.6149,69.5901,69.3302,69.1389,67.9331,68.226,69.1175,68.6126,68.231,68.7931,70.081,70.5594,70.0059,70.069,70.288,71.0862,70.9744,71.0717,71.9873,73.0808,72.9158,71.7538,72.305,72.8545,72.9612,72.9809,73.4463,73.5319,74.0093,73.5932,74.0698,74.3411,74.6613,74.8303,75.7164,76.5797,76.3831,76.5702,76.9971,76.7799,76.5879,77.6907,78.6148,78.7597,79.7298,80.8103,80.6758,80.9505,81.2152,82.1909,83.7105,83.9844,84.6856,84.5411,85.0519,84.5303,85.4425,87.1858,88.7909,90.425,91.3804,92.4469,91.9602,92.3177,92.6716,93.9126,95.5855,97.9822,100.7057,102.47,103.6224,103.8419,105.1963,106.2184,108.629,112.1527,113.1831,113.5228,113.9133,116.3123,116.9477,117.7497,119.9072,121.8398,124.2143,126.0076,128.443,129.4803,129.5276,130.7028,131.9592,136.2498,139.7224,148.2116,153.0279,151.5887,149.6568,153.3683,154.3361,157.8206,161.8497,165.7279,169.0855,180.1263,187.4678,189.8053,189.6376,192.412,196.3587,203.7141,206.4675,210.2506,211.6892,220.0891,222.8379,224.8368,223.7794,220.508,217.8325,220.0967,224.5669,226.5094,226.5641,229.1052,236.5798,241.2373,238.9586,235.8369,232.4555,234.1522,239.1803,238.3121,245.0634,244.6043,245.0532,238.3042,239.4672,259.7369,269.1517,264.5455,268.1369,256.3627,248.9811,245.3401,238.7992,228.016,213.021,200.7056,198.1532,191.4329,180.7533,177.6739,170.3308,163.3423,161.8763,164.3615,154.9505,193.5191,187.0008,212.1078,202.0012,185.4579,173.9914,164.0318,160.7317,157.4316,152.862,147.7087,131.5578,123.0773,123.4438,123.3105,121.2435,120.0746,139.087,133.7172,128.7457,130.2041,129.7558,125.6113,124.54,115.8424,112.5262,112.7875,116.7707,116.744,116.9912,123.8294,125.9627,132.7056,135.341,137.9995,136.3235,137.6282,134.9587,135.2512,144.0345,143.6591,148.4406,154.6613,171.2981,172.6589,172.2069,167.7769,166.9111,169.4287,165.6975,163.5898,160.8752,161.9607,159.8003,165.7187,172.2587,176.3147,174.0153,174.0675,172.1834,170.4981,176.424,177.1095,174.7506,171.322,173.2111,179.0806,184.7572,182.3818,188.0977,184.1641,182.0755,180.4127,178.1752,179.3414,178.8462,178.292,180.8373
978,"Dallas","TX","Dallas-Fort Worth","48","113",8,,,,,,,,,50.7276688453159,49.199,51.6554,52.9225,54.588,52.6901,52.6418,54.4563,54.4048,55.3627,54.2373,53.7763,54.2909,53.4162,57.4861,58.3199,59.4458,57.0474,57.2163,55.1142,54.058,54.2394,58.3372,57.3421,56.1438,57.8173,59.9863,60.3954,59.0244,58.9455,61.5835,63.2982,62.0566,61.1374,63.3893,63.592,62.4946,60.4256,60.1523,63.9671,69.0374,67.8435,65.4479,65.308,66.7528,66.5658,69.6148,68.9501,65.5781,64.2326,66.743,72.5065,74.0282,72.2874,75.6269,75.5208,72.7999,68.7675,71.1869,73.8165,78.0657,75.3735,75.4877,76.5835,77.5716,77.3068,77.4077,76.6928,76.8992,76.1882,76.0434,81.4298,84.3944,83.1121,84.4956,89.5156,90.4567,87.484,88.2314,86.4975,85.1126,85.8078,81.4625,78.4835,79.7246,81.971,,104.9314,100.2099,94.2028,93.7679,93.1314,91.8745,91.9027,92.6451,93.3306,98.3492,97.3888,93.3006,97.6087,98.4943,97.4763,96.9899,97.577,94.7061,92.9573,91.5777,93.7441,99.7455,97.2156,99.0315,96.5256,96.6761,102.3789,108.2386,108.0757,111.3827,109.2576,102.6818,100.7851,109.7299,114.5679,120.5098,118.7253,120.1656,119.0838,118.6649,116.3564,117.4152,115.5418,118.3248,124.362,124.4141,113.9002,108.3619,111.6839,117.1621,115.6857,112.6791,115.2433,115.0973,107.9288,113.6141,111.2063,108.4194,103.8558,103.0045,104.1313,104.2863,107.1135,109.1503,104.2922,102.407,100.8578,97.5412,95.7239,94.7888,96.862,96.0864,101.3407,104.1608,103.2217,100.4888,96.7878,93.3922,99.7173,102.3367,105.0613,102.6578,98.7493,94.2814,90.9822,87.1052,92.0097,94.6938,96.3407,93.4763,89.0261,85.0396,84.7842,82.664,81.4613,83.5258,88.8488,98.2916,103.413,102.5007,98.5639,97.8604,102.438,104.5454,107.9596,111.6848,111.0474,108.9137,111.867,113.5176,117.6508,118.5852,121.2412,119.9204,120.3964,116.5234,116.6855,117.4156,110.4772,110.5894,115.1522,116.1566,119.7688,122.9108,122.8405,121.9503,122.2482,123.6226,120.8876,122.586,123.4803,124.8456,127.7327,132.9265,134.4735,135.5838,136.8139,134.322,130.61,128.5269,126.1628,123.7974,125.5963,132.1769
1347,"Queens","NY","New York","36","081",9,144.484412470024,142.8857,137.0053,134.8326,135.8189,135.0214,133.6031,145.6896,139.0659,141.9067,138.996,133.351,135.9577,139.9225,145.332,136.659,130.8862,133.6035,137.9938,142.0356,146.617,148.9854,147.2593,146.7477,142.713,146.3029,140.9836,146.7649,143.8532,146.9443,150.9897,162.1798,153.8897,150.1367,147.2957,146.0091,141.6594,143.6435,159.4696,167.3352,166.1729,172.791,172.8995,163.943,157.1259,160.058,167.5236,181.6264,178.9883,167.4916,169.269,172.4148,176.5137,186.5281,184.471,175.716,184.0912,187.1728,184.1803,184.3742,,,,,,,,,,,,,,,,,,,,,,,,,,276.150627615063,273.0228,264.4751,254.4155,265.0974,,264.3091,269.2909,285.2151,294.4865,291.9296,288.5644,307.4485,320.858,314.4807,315.6036,320.52,325.427,325.1708,335.214,333.9266,337.7215,336.2859,342.8892,364.8599,368.657,368.8008,372.2673,388.3581,405.6373,395.4466,385.96,384.6186,395.8978,407.5036,420.0296,417.3,409.357,413.2291,414.2145,426.7717,430.8217,421.4196,398.8994,406.977,413.0758,424.4624,424.2898,431.2094,438.2311,439.2072,436.2061,437.8518,435.0078,449.2053,441.2356,441.0528,432.815,429.0171,424.1627,424.8097,433.7811,438.1916,416.0464,416.7197,428.6024,422.971,424.3981,429.3247,420.4961,421.5633,425.0767,420.9887,417.8734,406.3265,411.1056,417.3358,421.4969,417.0073,439.5235,454.3146,448.7027,446.656,459.9271,480.8862,458.652,463.2045,467.5428,468.6932,436.2635,424.3615,434.2675,423.7077,434.8784,436.5036,444.4077,450.8109,443.8173,467.0569,465.1635,444.4808,442.8121,446.2187,439.3801,399.8206,393.3548,405.0574,389.3305,431.4388,447.1303,437.3755,438.6201,429.8949,441.742,444.672,434.513,411.9278,414.5424,422.9089,427.3505,421.1666,402.2382,427.3643,447.5789,461.229,469.5853,460.3327,466.5613,462.5204,475.1261,499.7741,505.0153,504.319,495.015,483.1095,477.8385,474.1782,471.1937,463.7368,469.5154,487.4771,493.8908,494.2578,499.0272,504.0931,501.5994,480.0658,482.5379,497.5492,521.8296,549.6623,537.2034,522.6933,513.8609
2832,"Riverside","CA","Riverside","06","065",10,78.168,77.2738,78.6826,74.7946,71.0347,69.3366,70.8268,74.465,76.2377,76.6405,77.1367,76.7765,79.5124,82.4225,81.8327,79.0702,76.6066,75.7359,77.4344,76.8075,77.1607,79.6415,79.1676,80.4778,79.4445,82.0365,79.9719,80.0135,78.1846,77.1816,79.9661,80.2218,83.9793,83.8614,82.3309,82.4279,86.267,86.4639,87.606,86.5034,85.4882,86.9994,86.5452,85.0921,87.6073,91.3746,96.3112,96.2316,98.0095,99.0822,99.1629,100.5643,98.2593,99.1752,100.5172,101.8538,102.2285,104.7248,105.5718,109.6513,112.9625,109.3884,108.3591,110.9506,111.7248,109.1639,108.884,111.1889,115.913,117.1918,117.0278,117.1191,120.3852,123.0224,124.5328,125.2064,125.2152,125.7501,127.3935,130.641,135.0041,136.6078,137.1517,137.2155,139.5037,139.3561,141.2979,141.5048,143.2478,145.0999,147.8489,152.4745,155.6921,159.2792,163.4201,168.2533,173.9957,181.9004,189.4905,199.5257,206.7331,207.7171,211.89,217.3261,217.933,217.7775,223.7614,227.8312,229.6146,234.8653,240.2181,245.1323,245.9101,248.103,254.6805,259.5458,259.9475,259.4418,259.6716,257.5869,254.7183,252.3736,249.5657,251.3803,255.5532,249.831,250.9266,246.7128,247.3387,246.3454,242.2397,239.4995,237.48,237.0094,236.1774,229.9826,229.1809,223.1213,210.9518,208.2332,204.9106,208.4134,207.1753,203.6209,199.8119,200.5686,194.4231,195.6777,183.4395,172.9398,167.3995,167.1374,160.7403,158.0503,155.6011,157.1206,156.7779,153.2722,152.2923,148.4809,145.2739,140.6632,138.7271,134.6731,138.9645,144.1801,139.8237,138.7532,138.2993,135.0266,135.2943,133.7596,124.2074,122.559,123.0854,121.4656,122.8772,124.037,127.5764,128.3376,132.9125,134.6168,128.4397,121.2021,115.7065,116.0342,113.3552,112.9007,115.1451,119.762,119.4283,121.6671,129.7392,131.0568,129.505,125.4644,124.2929,122.9803,124.7997,128.5099,133.1356,134.2344,131.5791,137.1085,145.3707,151.136,151.0488,151.0667,153.5749,155.2436,153.1197,153.7272,156.5156,160.6647,166.4172,169.2807,169.1624,169.8752,169.1437,168.6077,167.8946,165.8646,164.1798,167.3419,169.3052,169.9357,168.3952,169.547,171.8993,173.6496,174.4915,173.9191,174.1062,173.0917,174.0603,173.2355,174.2303,173.3168,173.8891
